,date,product_category,total_sales
10885,2018-02-05,housewares,1363.53
10886,2018-02-05,market_place,160.0
10887,2018-02-05,musical_instruments,999.0
10888,2018-02-05,office_furniture,709.88
10889,2018-02-05,perfumery,612.76
10890,2018-02-05,pet_shop,303.9
10891,2018-02-05,sports_leisure,3408.76
10892,2018-02-05,stationery,447.59000000000003
10893,2018-02-05,telephony,951.79
10894,2018-02-05,toys,1125.89
10895,2018-02-05,watches_gifts,1345.63
10896,2018-02-06,art,110.99
10897,2018-02-06,auto,1657.38
10898,2018-02-06,baby,681.49
10899,2018-02-06,bed_bath_table,2042.19
10900,2018-02-06,books_general_interest,39.0
10901,2018-02-06,books_technical,139.0
10902,2018-02-06,christmas_supplies,79.9
10903,2018-02-06,computers_accessories,3033.38
10904,2018-02-06,consoles_games,415.9
10905,2018-02-06,construction_tools_construction,299.92
10906,2018-02-06,cool_stuff,877.21
10907,2018-02-06,drinks,47.49
10908,2018-02-06,electronics,245.95
10909,2018-02-06,fashion_bags_accessories,1477.08
10910,2018-02-06,fashion_shoes,56.8
10911,2018-02-06,fixed_telephony,49.0
10912,2018-02-06,furniture_decor,1368.57
10913,2018-02-06,furniture_living_room,239.98000000000002
10914,2018-02-06,garden_tools,788.9
10915,2018-02-06,health_beauty,1774.06
10916,2018-02-06,home_appliances,768.9
10917,2018-02-06,housewares,1226.3799999999999
10918,2018-02-06,industry_commerce_and_business,104.0
10919,2018-02-06,kitchen_dining_laundry_garden_furniture,832.9
10920,2018-02-06,luggage_accessories,387.99
10921,2018-02-06,market_place,160.0
10922,2018-02-06,office_furniture,1778.73
10923,2018-02-06,perfumery,2132.27
10924,2018-02-06,pet_shop,104.0
10925,2018-02-06,signaling_and_security,108.99
10926,2018-02-06,small_appliances,458.99
10927,2018-02-06,sports_leisure,4003.5
10928,2018-02-06,stationery,335.62
10929,2018-02-06,telephony,868.8399999999999
10930,2018-02-06,toys,645.78
10931,2018-02-06,watches_gifts,3670.5
10932,2018-02-07,agro_industry_and_commerce,940.5
10933,2018-02-07,auto,1869.13
10934,2018-02-07,baby,1135.78
10935,2018-02-07,bed_bath_table,2428.86
10936,2018-02-07,christmas_supplies,364.9
10937,2018-02-07,computers_accessories,4383.46
10938,2018-02-07,construction_tools_construction,692.77
10939,2018-02-07,construction_tools_safety,199.0
10940,2018-02-07,cool_stuff,1243.35
10941,2018-02-07,costruction_tools_garden,47.6
10942,2018-02-07,drinks,623.0
10943,2018-02-07,electronics,369.59
10944,2018-02-07,fashion_bags_accessories,118.0
10945,2018-02-07,fashion_shoes,87.5
10946,2018-02-07,fashion_underwear_beach,49.9
10947,2018-02-07,flowers,65.9
10948,2018-02-07,food,56.97
10949,2018-02-07,furniture_bedroom,199.0
10950,2018-02-07,furniture_decor,306.79
10951,2018-02-07,furniture_mattress_and_upholstery,75.0
10952,2018-02-07,garden_tools,451.78999999999996
10953,2018-02-07,health_beauty,3539.65
10954,2018-02-07,home_appliances,264.2
10955,2018-02-07,home_confort,418.9
10956,2018-02-07,home_construction,27.9
10957,2018-02-07,housewares,2023.3
10958,2018-02-07,industry_commerce_and_business,178.0
10959,2018-02-07,luggage_accessories,293.88
10960,2018-02-07,market_place,458.9
10961,2018-02-07,musical_instruments,269.9
10962,2018-02-07,office_furniture,506.89
10963,2018-02-07,perfumery,448.53
10964,2018-02-07,pet_shop,198.9
10965,2018-02-07,sports_leisure,3150.78
10966,2018-02-07,stationery,219.60000000000002
10967,2018-02-07,tablets_printing_image,52.0
10968,2018-02-07,telephony,485.40999999999997
10969,2018-02-07,toys,893.49
10970,2018-02-07,watches_gifts,1074.49
10971,2018-02-08,agro_industry_and_commerce,258.8
10972,2018-02-08,audio,19.9
10973,2018-02-08,auto,1581.5
10974,2018-02-08,baby,652.43
10975,2018-02-08,bed_bath_table,2707.63
10976,2018-02-08,books_general_interest,115.0
10977,2018-02-08,christmas_supplies,79.9
10978,2018-02-08,computers_accessories,3266.3
10979,2018-02-08,consoles_games,1598.58
10980,2018-02-08,construction_tools_construction,433.18
10981,2018-02-08,cool_stuff,391.79
10982,2018-02-08,costruction_tools_garden,58.9
10983,2018-02-08,drinks,47.49
10984,2018-02-08,dvds_blu_ray,24.9
10985,2018-02-08,electronics,1091.24
10986,2018-02-08,fashion_bags_accessories,239.19000000000003
10987,2018-02-08,fashion_underwear_beach,49.9
10988,2018-02-08,fixed_telephony,740.99
10989,2018-02-08,food_drink,54.0
10990,2018-02-08,furniture_decor,1049.48
10991,2018-02-08,furniture_mattress_and_upholstery,75.0
10992,2018-02-08,garden_tools,903.3
10993,2018-02-08,health_beauty,2257.27
10994,2018-02-08,home_appliances,16.0
10995,2018-02-08,home_confort,308.9
10996,2018-02-08,housewares,501.46
10997,2018-02-08,luggage_accessories,319.70000000000005
10998,2018-02-08,musical_instruments,375.8
10999,2018-02-08,office_furniture,419.96
11000,2018-02-08,perfumery,659.32
11001,2018-02-08,pet_shop,154.0
11002,2018-02-08,signaling_and_security,60.0
11003,2018-02-08,small_appliances_home_oven_and_coffee,24.9
11004,2018-02-08,sports_leisure,2625.89
11005,2018-02-08,stationery,498.89
11006,2018-02-08,telephony,354.92
11007,2018-02-08,toys,281.5
11008,2018-02-08,watches_gifts,1991.9
11009,2018-02-09,agro_industry_and_commerce,412.0
11010,2018-02-09,air_conditioning,189.9
11011,2018-02-09,art,221.98
11012,2018-02-09,auto,2303.83
11013,2018-02-09,baby,336.7
11014,2018-02-09,bed_bath_table,1819.93
11015,2018-02-09,books_technical,38.0
11016,2018-02-09,computers_accessories,2698.48
11017,2018-02-09,consoles_games,689.89
11018,2018-02-09,construction_tools_construction,162.5
11019,2018-02-09,construction_tools_safety,3099.9
11020,2018-02-09,cool_stuff,780.95
11021,2018-02-09,costruction_tools_garden,58.9
11022,2018-02-09,drinks,94.98
11023,2018-02-09,electronics,177.32999999999998
11024,2018-02-09,fashion_bags_accessories,37.9
11025,2018-02-09,fixed_telephony,90.0
11026,2018-02-09,flowers,24.99
11027,2018-02-09,furniture_decor,396.5
11028,2018-02-09,furniture_living_room,59.99
11029,2018-02-09,garden_tools,900.0
11030,2018-02-09,health_beauty,3782.5099999999998
11031,2018-02-09,home_appliances,228.9
11032,2018-02-09,home_appliances_2,750.0
11033,2018-02-09,home_confort,219.0
11034,2018-02-09,home_construction,220.0
11035,2018-02-09,housewares,780.58
11036,2018-02-09,industry_commerce_and_business,102.0
11037,2018-02-09,luggage_accessories,109.80000000000001
11038,2018-02-09,musical_instruments,189.9
11039,2018-02-09,office_furniture,349.9
11040,2018-02-09,perfumery,660.79
11041,2018-02-09,pet_shop,624.99
11042,2018-02-09,small_appliances,59.0
11043,2018-02-09,small_appliances_home_oven_and_coffee,750.0
11044,2018-02-09,sports_leisure,1838.59
11045,2018-02-09,stationery,769.7
11046,2018-02-09,tablets_printing_image,54.9
11047,2018-02-09,telephony,1138.94
11048,2018-02-09,toys,38.25
11049,2018-02-09,watches_gifts,2876.7
11050,2018-02-10,art,221.98
11051,2018-02-10,audio,19.9
11052,2018-02-10,auto,1198.79
11053,2018-02-10,baby,169.9
11054,2018-02-10,bed_bath_table,1612.8400000000001
11055,2018-02-10,books_general_interest,38.0
11056,2018-02-10,computers_accessories,1664.08
11057,2018-02-10,consoles_games,255.38
11058,2018-02-10,construction_tools_construction,69.0
11059,2018-02-10,cool_stuff,518.99
11060,2018-02-10,costruction_tools_garden,139.9
11061,2018-02-10,electronics,275.68
11062,2018-02-10,fashion_bags_accessories,409.79999999999995
11063,2018-02-10,food,27.9
11064,2018-02-10,food_drink,40.8
11065,2018-02-10,furniture_decor,640.03
11066,2018-02-10,garden_tools,919.99
11067,2018-02-10,health_beauty,1150.22
11068,2018-02-10,home_appliances,130.0
11069,2018-02-10,home_construction,399.9
11070,2018-02-10,housewares,1163.35
11071,2018-02-10,kitchen_dining_laundry_garden_furniture,44.88
11072,2018-02-10,luggage_accessories,509.78999999999996
11073,2018-02-10,musical_instruments,525.0
11074,2018-02-10,office_furniture,359.99
11075,2018-02-10,perfumery,603.59
11076,2018-02-10,pet_shop,537.2
11077,2018-02-10,sports_leisure,3789.69
11078,2018-02-10,stationery,223.89000000000001
11079,2018-02-10,telephony,363.57
11080,2018-02-10,toys,10.99
11081,2018-02-10,watches_gifts,2018.79
11082,2018-02-11,art,48.9
11083,2018-02-11,auto,215.8
11084,2018-02-11,baby,149.99
11085,2018-02-11,bed_bath_table,1961.7
11086,2018-02-11,books_general_interest,45.0
11087,2018-02-11,christmas_supplies,159.8
11088,2018-02-11,computers_accessories,3529.0499999999997
11089,2018-02-11,consoles_games,85.0
11090,2018-02-11,construction_tools_construction,365.15000000000003
11091,2018-02-11,cool_stuff,1423.97
11092,2018-02-11,electronics,289.65
11093,2018-02-11,fashion_bags_accessories,278.9
11094,2018-02-11,fixed_telephony,3300.0
11095,2018-02-11,food_drink,99.8
11096,2018-02-11,furniture_decor,562.09
11097,2018-02-11,garden_tools,738.1
11098,2018-02-11,health_beauty,1920.99
11099,2018-02-11,home_appliances_2,227.99
11100,2018-02-11,home_confort,89.9
11101,2018-02-11,home_construction,33.5
11102,2018-02-11,housewares,576.89
11103,2018-02-11,industry_commerce_and_business,117.9
11104,2018-02-11,market_place,249.77
11105,2018-02-11,office_furniture,144.9
11106,2018-02-11,perfumery,470.33
11107,2018-02-11,pet_shop,159.89000000000001
11108,2018-02-11,small_appliances,209.89000000000001
11109,2018-02-11,sports_leisure,3049.19
11110,2018-02-11,stationery,138.99
11111,2018-02-11,telephony,485.29999999999995
11112,2018-02-11,toys,112.0
11113,2018-02-11,watches_gifts,650.99
11114,2018-02-12,art,110.99
11115,2018-02-12,auto,807.25
11116,2018-02-12,baby,395.58
11117,2018-02-12,bed_bath_table,3072.53
11118,2018-02-12,books_general_interest,35.9
11119,2018-02-12,christmas_supplies,701.4000000000001
11120,2018-02-12,computers_accessories,3205.65
11121,2018-02-12,consoles_games,588.9
11122,2018-02-12,construction_tools_construction,26.9
11123,2018-02-12,cool_stuff,1512.96
11124,2018-02-12,electronics,302.0
11125,2018-02-12,fashion_bags_accessories,118.99000000000001
11126,2018-02-12,fashion_underwear_beach,59.9
11127,2018-02-12,food_drink,54.0
11128,2018-02-12,furniture_decor,726.2900000000001
11129,2018-02-12,garden_tools,698.8
11130,2018-02-12,health_beauty,2302.81
11131,2018-02-12,home_appliances,68.8
11132,2018-02-12,home_appliances_2,204.0
11133,2018-02-12,housewares,655.1899999999999
11134,2018-02-12,industry_commerce_and_business,99.99
11135,2018-02-12,luggage_accessories,378.9
11136,2018-02-12,market_place,119.9
11137,2018-02-12,perfumery,885.49
11138,2018-02-12,pet_shop,344.5
11139,2018-02-12,small_appliances,99.0
11140,2018-02-12,sports_leisure,2357.06
11141,2018-02-12,stationery,89.88000000000001
11142,2018-02-12,telephony,351.32
11143,2018-02-12,toys,545.69
11144,2018-02-12,watches_gifts,1478.5900000000001
11145,2018-02-13,auto,924.95
11146,2018-02-13,baby,787.59
11147,2018-02-13,bed_bath_table,1494.65
11148,2018-02-13,books_general_interest,15.0
11149,2018-02-13,books_technical,69.35
11150,2018-02-13,computers_accessories,1898.8600000000001
11151,2018-02-13,construction_tools_construction,187.0
11152,2018-02-13,construction_tools_safety,399.93
11153,2018-02-13,cool_stuff,1751.76
11154,2018-02-13,drinks,47.49
11155,2018-02-13,electronics,581.39
11156,2018-02-13,fashion_bags_accessories,29.99
11157,2018-02-13,fashion_shoes,87.5
11158,2018-02-13,furniture_decor,1131.78
11159,2018-02-13,garden_tools,1980.09
11160,2018-02-13,health_beauty,3066.0
11161,2018-02-13,home_appliances,111.19
11162,2018-02-13,home_appliances_2,119.99
11163,2018-02-13,home_confort,219.0
11164,2018-02-13,housewares,1021.6800000000001
11165,2018-02-13,industry_commerce_and_business,70.0
11166,2018-02-13,luggage_accessories,203.97
11167,2018-02-13,market_place,47.9
11168,2018-02-13,musical_instruments,402.8
11169,2018-02-13,perfumery,744.77
11170,2018-02-13,pet_shop,311.05
11171,2018-02-13,signaling_and_security,115.0
11172,2018-02-13,small_appliances,266.8
11173,2018-02-13,sports_leisure,2786.38
11174,2018-02-13,stationery,19.9
11175,2018-02-13,telephony,346.79999999999995
11176,2018-02-13,toys,860.5799999999999
11177,2018-02-13,watches_gifts,396.99
11178,2018-02-14,agro_industry_and_commerce,824.0
11179,2018-02-14,air_conditioning,25.9
11180,2018-02-14,auto,2044.75
11181,2018-02-14,baby,256.74
11182,2018-02-14,bed_bath_table,2650.83
11183,2018-02-14,books_general_interest,267.9
11184,2018-02-14,books_technical,52.97
11185,2018-02-14,christmas_supplies,79.9
11186,2018-02-14,computers_accessories,4032.52
11187,2018-02-14,consoles_games,867.19
11188,2018-02-14,construction_tools_construction,517.0
11189,2018-02-14,construction_tools_lights,327.96999999999997
11190,2018-02-14,cool_stuff,748.97
11191,2018-02-14,drinks,152.98000000000002
11192,2018-02-14,electronics,512.08
11193,2018-02-14,fashio_female_clothing,29.99
11194,2018-02-14,fashion_bags_accessories,263.1
11195,2018-02-14,fixed_telephony,16.99
11196,2018-02-14,furniture_decor,2530.9300000000003
11197,2018-02-14,furniture_living_room,329.9
11198,2018-02-14,garden_tools,1233.42
11199,2018-02-14,health_beauty,5263.3099999999995
11200,2018-02-14,home_appliances,210.27
11201,2018-02-14,home_appliances_2,672.9
11202,2018-02-14,home_confort,159.99
11203,2018-02-14,home_construction,773.5
11204,2018-02-14,housewares,1828.47
11205,2018-02-14,industry_commerce_and_business,362.0
11206,2018-02-14,luggage_accessories,299.9
11207,2018-02-14,market_place,160.0
11208,2018-02-14,music,24.97
11209,2018-02-14,musical_instruments,227.0
11210,2018-02-14,office_furniture,479.7
11211,2018-02-14,perfumery,1654.91
11212,2018-02-14,pet_shop,630.59
11213,2018-02-14,signaling_and_security,34.9
11214,2018-02-14,sports_leisure,3613.07
11215,2018-02-14,stationery,385.6
11216,2018-02-14,telephony,530.53
11217,2018-02-14,toys,230.99
11218,2018-02-14,watches_gifts,999.89
11219,2018-02-15,air_conditioning,377.9
11220,2018-02-15,auto,2390.75
11221,2018-02-15,baby,462.59000000000003
11222,2018-02-15,bed_bath_table,2510.44
11223,2018-02-15,books_general_interest,108.9
11224,2018-02-15,books_imported,165.0
11225,2018-02-15,books_technical,106.65
11226,2018-02-15,christmas_supplies,22.9
11227,2018-02-15,cine_photo,97.99
11228,2018-02-15,computers_accessories,1975.3700000000001
11229,2018-02-15,consoles_games,38.9
11230,2018-02-15,cool_stuff,1530.67
11231,2018-02-15,drinks,142.47
11232,2018-02-15,electronics,485.63
11233,2018-02-15,fashion_bags_accessories,514.1899999999999
11234,2018-02-15,food,133.93
11235,2018-02-15,furniture_decor,1985.02
11236,2018-02-15,furniture_living_room,109.97
11237,2018-02-15,garden_tools,1306.9
11238,2018-02-15,health_beauty,4620.41
11239,2018-02-15,home_appliances_2,403.0
11240,2018-02-15,home_confort,89.9
11241,2018-02-15,home_construction,54.4
11242,2018-02-15,housewares,1590.15
11243,2018-02-15,industry_commerce_and_business,159.0
11244,2018-02-15,luggage_accessories,149.89000000000001
11245,2018-02-15,musical_instruments,294.8
11246,2018-02-15,perfumery,1107.41
11247,2018-02-15,pet_shop,284.70000000000005
11248,2018-02-15,signaling_and_security,158.9
11249,2018-02-15,sports_leisure,3248.47
11250,2018-02-15,stationery,728.98
11251,2018-02-15,telephony,479.45
11252,2018-02-15,toys,869.88
11253,2018-02-15,watches_gifts,1620.61
11254,2018-02-16,agro_industry_and_commerce,549.0
11255,2018-02-16,auto,1470.42
11256,2018-02-16,baby,1443.8899999999999
11257,2018-02-16,bed_bath_table,1884.65
11258,2018-02-16,books_general_interest,115.0
11259,2018-02-16,books_technical,114.0
11260,2018-02-16,computers_accessories,3038.8900000000003
11261,2018-02-16,consoles_games,684.99
11262,2018-02-16,construction_tools_construction,199.0
11263,2018-02-16,cool_stuff,708.97
11264,2018-02-16,costruction_tools_garden,204.0
11265,2018-02-16,drinks,47.49
11266,2018-02-16,electronics,444.1
11267,2018-02-16,fashion_bags_accessories,352.89
11268,2018-02-16,food_drink,60.0
11269,2018-02-16,furniture_decor,2107.36
11270,2018-02-16,furniture_living_room,95.0
11271,2018-02-16,garden_tools,917.6
11272,2018-02-16,health_beauty,3181.46
11273,2018-02-16,home_appliances_2,540.0
11274,2018-02-16,home_construction,72.0
11275,2018-02-16,housewares,1036.36
11276,2018-02-16,industry_commerce_and_business,207.0
11277,2018-02-16,luggage_accessories,104.99
11278,2018-02-16,market_place,187.93
11279,2018-02-16,office_furniture,1596.0
11280,2018-02-16,perfumery,321.8
11281,2018-02-16,pet_shop,552.89
11282,2018-02-16,small_appliances,49.0
11283,2018-02-16,sports_leisure,1611.24
11284,2018-02-16,stationery,138.9
11285,2018-02-16,tablets_printing_image,109.8
11286,2018-02-16,telephony,635.8399999999999
11287,2018-02-16,toys,59.9
11288,2018-02-16,watches_gifts,1094.29
11289,2018-02-17,air_conditioning,233.9
11290,2018-02-17,audio,590.0
11291,2018-02-17,auto,1050.78
11292,2018-02-17,baby,1525.78
11293,2018-02-17,bed_bath_table,1848.4
11294,2018-02-17,christmas_supplies,14.4
11295,2018-02-17,computers_accessories,3638.19
11296,2018-02-17,consoles_games,158.0
11297,2018-02-17,cool_stuff,1804.77
11298,2018-02-17,costruction_tools_tools,29.9
11299,2018-02-17,drinks,189.96
11300,2018-02-17,electronics,235.49
11301,2018-02-17,fashion_bags_accessories,80.89
11302,2018-02-17,food,111.97
11303,2018-02-17,furniture_bedroom,99.9
11304,2018-02-17,furniture_decor,1211.44
11305,2018-02-17,furniture_living_room,139.9
11306,2018-02-17,garden_tools,287.9
11307,2018-02-17,health_beauty,1225.21
11308,2018-02-17,home_construction,39.0
11309,2018-02-17,housewares,942.14
11310,2018-02-17,industry_commerce_and_business,104.0
11311,2018-02-17,luggage_accessories,296.7
11312,2018-02-17,musical_instruments,687.0
11313,2018-02-17,perfumery,338.99
11314,2018-02-17,pet_shop,194.7
11315,2018-02-17,small_appliances,99.0
11316,2018-02-17,small_appliances_home_oven_and_coffee,750.0
11317,2018-02-17,sports_leisure,2281.7799999999997
11318,2018-02-17,stationery,457.70000000000005
11319,2018-02-17,telephony,507.51
11320,2018-02-17,toys,163.9
11321,2018-02-17,watches_gifts,3167.6099999999997
11322,2018-02-18,auto,868.39
11323,2018-02-18,baby,942.36
11324,2018-02-18,bed_bath_table,1970.41
11325,2018-02-18,books_general_interest,84.9
11326,2018-02-18,computers_accessories,4435.64
11327,2018-02-18,consoles_games,596.3
11328,2018-02-18,construction_tools_construction,199.0
11329,2018-02-18,cool_stuff,1302.95
11330,2018-02-18,costruction_tools_garden,16.2
11331,2018-02-18,drinks,47.49
11332,2018-02-18,electronics,860.14
11333,2018-02-18,fashion_bags_accessories,35.0
11334,2018-02-18,fixed_telephony,290.0
11335,2018-02-18,flowers,25.99
11336,2018-02-18,food,84.87
11337,2018-02-18,furniture_decor,742.62
11338,2018-02-18,furniture_living_room,67.4
11339,2018-02-18,garden_tools,2214.9
11340,2018-02-18,health_beauty,1890.41
11341,2018-02-18,home_confort,173.8
11342,2018-02-18,home_construction,10.5
11343,2018-02-18,housewares,861.86
11344,2018-02-18,luggage_accessories,268.8
11345,2018-02-18,market_place,49.9
11346,2018-02-18,musical_instruments,626.45
11347,2018-02-18,perfumery,817.57
11348,2018-02-18,pet_shop,123.9
11349,2018-02-18,sports_leisure,1336.08
11350,2018-02-18,stationery,34.9
11351,2018-02-18,tablets_printing_image,158.98000000000002
11352,2018-02-18,telephony,377.69
11353,2018-02-18,toys,663.79
11354,2018-02-18,watches_gifts,1412.8899999999999
11355,2018-02-19,art,48.9
11356,2018-02-19,audio,350.0
11357,2018-02-19,auto,776.71
11358,2018-02-19,baby,920.25
11359,2018-02-19,bed_bath_table,2255.2000000000003
11360,2018-02-19,books_general_interest,154.9
11361,2018-02-19,books_technical,94.9
11362,2018-02-19,computers_accessories,5139.3
11363,2018-02-19,consoles_games,282.8
11364,2018-02-19,construction_tools_construction,957.6
11365,2018-02-19,cool_stuff,557.63
11366,2018-02-19,drinks,47.49
11367,2018-02-19,electronics,211.04999999999998
11368,2018-02-19,fashion_bags_accessories,86.9
11369,2018-02-19,fashion_shoes,56.8
11370,2018-02-19,food,225.70000000000002
11371,2018-02-19,food_drink,54.0
11372,2018-02-19,furniture_decor,1692.8700000000001
11373,2018-02-19,garden_tools,120.0
11374,2018-02-19,health_beauty,1435.93
11375,2018-02-19,home_confort,89.9
11376,2018-02-19,home_construction,95.2
11377,2018-02-19,housewares,2474.63
11378,2018-02-19,industry_commerce_and_business,421.9
11379,2018-02-19,kitchen_dining_laundry_garden_furniture,453.9
11380,2018-02-19,luggage_accessories,189.77
11381,2018-02-19,market_place,27.93
11382,2018-02-19,musical_instruments,187.9
11383,2018-02-19,office_furniture,399.9
11384,2018-02-19,perfumery,381.67
11385,2018-02-19,pet_shop,676.59
11386,2018-02-19,small_appliances_home_oven_and_coffee,750.0
11387,2018-02-19,sports_leisure,2457.25
11388,2018-02-19,stationery,80.65
11389,2018-02-19,tablets_printing_image,52.0
11390,2018-02-19,telephony,605.58
11391,2018-02-19,toys,398.59000000000003
11392,2018-02-19,watches_gifts,1930.68
11393,2018-02-20,air_conditioning,199.0
11394,2018-02-20,auto,4306.61
11395,2018-02-20,baby,633.86
11396,2018-02-20,bed_bath_table,1579.41
11397,2018-02-20,books_general_interest,115.0
11398,2018-02-20,computers_accessories,3778.9700000000003
11399,2018-02-20,consoles_games,52.5
11400,2018-02-20,construction_tools_construction,1930.4
11401,2018-02-20,cool_stuff,2157.07
11402,2018-02-20,costruction_tools_garden,198.0
11403,2018-02-20,costruction_tools_tools,338.9
11404,2018-02-20,electronics,568.49
11405,2018-02-20,fashion_bags_accessories,764.1
11406,2018-02-20,fashion_underwear_beach,59.9
11407,2018-02-20,food,27.9
11408,2018-02-20,furniture_decor,2629.77
11409,2018-02-20,furniture_living_room,460.0
11410,2018-02-20,garden_tools,350.29
11411,2018-02-20,health_beauty,3456.05
11412,2018-02-20,home_appliances_2,880.99
11413,2018-02-20,home_confort,86.9
11414,2018-02-20,home_construction,779.99
11415,2018-02-20,housewares,1272.03
11416,2018-02-20,kitchen_dining_laundry_garden_furniture,659.0
11417,2018-02-20,luggage_accessories,26.99
11418,2018-02-20,market_place,23.99
11419,2018-02-20,musical_instruments,321.0
11420,2018-02-20,perfumery,722.6
11421,2018-02-20,pet_shop,468.9
11422,2018-02-20,signaling_and_security,64.0
11423,2018-02-20,small_appliances,440.34000000000003
11424,2018-02-20,sports_leisure,2592.63
11425,2018-02-20,stationery,434.7
11426,2018-02-20,telephony,420.67
11427,2018-02-20,toys,475.88
11428,2018-02-20,watches_gifts,2759.89
11429,2018-02-21,air_conditioning,79.99
11430,2018-02-21,art,110.99
11431,2018-02-21,audio,298.0
11432,2018-02-21,auto,1114.88
11433,2018-02-21,baby,562.3
11434,2018-02-21,bed_bath_table,2047.58
11435,2018-02-21,books_general_interest,115.0
11436,2018-02-21,books_technical,30.0
11437,2018-02-21,christmas_supplies,25.05
11438,2018-02-21,computers_accessories,4546.96
11439,2018-02-21,construction_tools_construction,193.2
11440,2018-02-21,cool_stuff,1979.67
11441,2018-02-21,costruction_tools_tools,59.8
11442,2018-02-21,electronics,633.44
11443,2018-02-21,fashion_bags_accessories,293.8
11444,2018-02-21,food,47.39
11445,2018-02-21,food_drink,149.0
11446,2018-02-21,furniture_bedroom,179.0
11447,2018-02-21,furniture_decor,1766.4
11448,2018-02-21,furniture_mattress_and_upholstery,75.0
11449,2018-02-21,garden_tools,215.70000000000002
11450,2018-02-21,health_beauty,3048.02
11451,2018-02-21,home_appliances,1264.92
11452,2018-02-21,housewares,1537.64
11453,2018-02-21,industry_commerce_and_business,138.0
11454,2018-02-21,luggage_accessories,249.99
11455,2018-02-21,market_place,79.9
11456,2018-02-21,musical_instruments,1155.0
11457,2018-02-21,perfumery,338.69
11458,2018-02-21,small_appliances,318.9
11459,2018-02-21,sports_leisure,1949.22
11460,2018-02-21,stationery,759.0600000000001
11461,2018-02-21,telephony,843.03
11462,2018-02-21,toys,619.5
11463,2018-02-21,watches_gifts,4288.68
11464,2018-02-22,agro_industry_and_commerce,58.5
11465,2018-02-22,air_conditioning,34.9
11466,2018-02-22,auto,1247.95
11467,2018-02-22,baby,1702.98
11468,2018-02-22,bed_bath_table,1621.1
11469,2018-02-22,computers_accessories,7466.74
11470,2018-02-22,construction_tools_construction,251.8
11471,2018-02-22,construction_tools_lights,249.95000000000002
11472,2018-02-22,construction_tools_safety,390.19
11473,2018-02-22,cool_stuff,1059.95
11474,2018-02-22,electronics,362.75
11475,2018-02-22,fashion_bags_accessories,188.9
11476,2018-02-22,fashion_shoes,327.70000000000005
11477,2018-02-22,fashion_underwear_beach,49.9
11478,2018-02-22,food,55.8
11479,2018-02-22,food_drink,53.4
11480,2018-02-22,furniture_decor,2183.18
11481,2018-02-22,furniture_mattress_and_upholstery,75.0
11482,2018-02-22,garden_tools,439.23
11483,2018-02-22,health_beauty,2968.07
11484,2018-02-22,home_appliances,139.8
11485,2018-02-22,home_confort,329.0
11486,2018-02-22,home_construction,54.4
11487,2018-02-22,housewares,1181.1
11488,2018-02-22,industry_commerce_and_business,381.8
11489,2018-02-22,luggage_accessories,169.9
11490,2018-02-22,market_place,24.95
11491,2018-02-22,perfumery,250.12
11492,2018-02-22,pet_shop,231.98000000000002
11493,2018-02-22,sports_leisure,2576.19
11494,2018-02-22,stationery,199.8
11495,2018-02-22,tablets_printing_image,104.0
11496,2018-02-22,telephony,683.4699999999999
11497,2018-02-22,toys,248.57
11498,2018-02-22,watches_gifts,2034.9
11499,2018-02-23,agro_industry_and_commerce,824.0
11500,2018-02-23,audio,175.0
11501,2018-02-23,auto,1522.24
11502,2018-02-23,baby,447.77
11503,2018-02-23,bed_bath_table,2756.6
11504,2018-02-23,books_imported,77.0
11505,2018-02-23,computers_accessories,2890.11
11506,2018-02-23,consoles_games,1379.78
11507,2018-02-23,construction_tools_construction,345.99
11508,2018-02-23,cool_stuff,535.77
11509,2018-02-23,costruction_tools_garden,19.8
11510,2018-02-23,costruction_tools_tools,309.0
11511,2018-02-23,diapers_and_hygiene,100.0
11512,2018-02-23,drinks,47.49
11513,2018-02-23,electronics,161.1
11514,2018-02-23,fashion_bags_accessories,88.69
11515,2018-02-23,fashion_male_clothing,187.2
11516,2018-02-23,food,41.49
11517,2018-02-23,furniture_decor,1654.19
11518,2018-02-23,furniture_living_room,69.99
11519,2018-02-23,garden_tools,978.6
11520,2018-02-23,health_beauty,2185.31
11521,2018-02-23,home_appliances,948.3
11522,2018-02-23,home_appliances_2,226.98000000000002
11523,2018-02-23,home_confort,479.97
11524,2018-02-23,housewares,1490.44
11525,2018-02-23,industry_commerce_and_business,158.0
11526,2018-02-23,luggage_accessories,1148.0
11527,2018-02-23,music,220.0
11528,2018-02-23,musical_instruments,549.0
11529,2018-02-23,office_furniture,118.9
11530,2018-02-23,perfumery,838.6899999999999
11531,2018-02-23,pet_shop,389.99
11532,2018-02-23,sports_leisure,1983.15
11533,2018-02-23,stationery,373.15000000000003
11534,2018-02-23,telephony,210.73
11535,2018-02-23,toys,163.78
11536,2018-02-23,watches_gifts,2108.7
11537,2018-02-24,air_conditioning,700.0
11538,2018-02-24,art,110.99
11539,2018-02-24,auto,1228.83
11540,2018-02-24,baby,287.83
11541,2018-02-24,bed_bath_table,1299.8600000000001
11542,2018-02-24,books_technical,109.85000000000001
11543,2018-02-24,cine_photo,130.0
11544,2018-02-24,computers_accessories,2453.69
11545,2018-02-24,consoles_games,1332.98
11546,2018-02-24,cool_stuff,846.4300000000001
11547,2018-02-24,costruction_tools_tools,368.8
11548,2018-02-24,drinks,110.19
